Canonical_smiles,InChI_Key
COc1ccc(-c2cc(-c3ccc(S(=O)(=O)N(C)C)cc3)cnc2N)cn1,NTBMDNFTKNXWSC-UHFFFAOYSA-N
COc1cccc(C(=O)N(c2ccccn2)C2CCN(c3cc(N)ccn3)CC2)c1,SXNZZOLRRULMMG-UHFFFAOYSA-N
CC(C)N(CCC(C(N)=O)(c1ccccc1)c1ccccn1)C(C)C,UVTNFZQICZKOEM-UHFFFAOYSA-N
C[N+]1CCCC(c2c(-c3ccccc3)[nH]c3ccccc23)C1,JVQVZNATXHVKNL-UHFFFAOYSA-N
CN1CCC[C@H](c2c(-c3ccccc3)[nH]c3ccccc23)C1,JRFXDRYERZNJFJ-INIZCTEOSA-N
CC(=O)C1=NN2c3cc(F)ccc3OC[C@H]2[C@@]1(CCCN1CCC(=O)N(C)CC1)c1ccccc1,SDWJBJHQWZLCOE-RPLLCQBOSA-N
CC1CCCN1CCc1ccc(-c2ccc(S(=O)(=O)N3CCS(=O)(=O)CC3)cc2)cc1,WUKAZLUXSULUEP-UHFFFAOYSA-N
CC1CCCN1CCN1CCc2cc(-c3ccc(C(=O)N4CCCC4)cc3)ccc2C1=O,SPKOQCHHYOCMGR-UHFFFAOYSA-N
CCn1nc(Cc2ccc(OC(C)C)cc2)cc1C1CCN(C[C@H]2CN([C@@H](C(=O)O)C(C)(C)C)C[C@@H]2c2cccc(F)c2)CC1,LDTUIPCDYVXKIB-AUFCLJJTSA-N
COc1cc2c(cc1O)[C@@H](Cc1ccc(O)c(Oc3ccc(C[C@@H]4c5cc(OC)c(OC)cc5CCN4C)cc3)c1)N(C)CC2,BURJAQFYNVMZDV-FIRIVFDPSA-N
COc1ccc([C@@H](C)N[C@@H]2CC[C@@H](C(=O)N3CCC(c4ccccc4)(c4cccnc4)CC3)C(C)(C)C2)cc1,KFRSZZULQFGVFW-ICTSCBFQSA-N
Fc1ccc(-c2cc3sc(N4CCC(N5CCCCC5)CC4)nc3cn2)cn1,QINCTGKEJQBZLN-UHFFFAOYSA-N
O=C(OCc1ccccc1)N1CCC(Cc2nc3ccccc3[nH]2)CC1,LDGHTELTCNTBIY-UHFFFAOYSA-N
CN1CCC[C@H](c2c(-c3ccccc3)[nH]c3ccccc23)C1,JRFXDRYERZNJFJ-INIZCTEOSA-N
O=S(=O)(c1ccc(F)cc1)c1ccc(/C=C/c2ccc(F)cc2)nc1,VJDPPNNCFURYHW-FPYGCLRLSA-N
CC1CCCN1CCCOc1ccc(-c2cn[nH]c(=O)c2)cc1,DNVBBWNTRFFIHW-UHFFFAOYSA-N
Cc1cc(Nc2ccccc2)nc(NCc2ccc3c(c2)OCO3)n1,QOJABKVIGMJCHG-UHFFFAOYSA-N
CCNCc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O,VRXFDHAGFYWGHT-UHFFFAOYSA-N
CNCC(=O)N1CCN(c2ccc(Nc3ncc(Cl)c(-c4cnc5ccccn45)n3)c(OC)c2)CC1,GDOFSSKHUKPELW-UHFFFAOYSA-N
COc1cccc(C(C)N2C3CCC2CC(Oc2cccc(C(N)=O)c2)C3)c1,VAHPGMWAHQHAMJ-UHFFFAOYSA-N
Cc1c(CNC2CCC(F)C2)nn(CCC#N)c1-c1cc(F)cc(F)c1,LJTOZIFFXNLWEQ-UHFFFAOYSA-N
NC(=O)c1cccc(OC2CC3CCC(C2)N3C2CCCCC2)c1,ALLBEOBPSZQTFY-UHFFFAOYSA-N
NC(=O)Cc1ccc(C2CCC(N3CC(NC(=O)CNc4n[nH]c5ccc(C(F)(F)F)cc45)C3)CC2)cc1,LJAWGNFSXAWFQQ-UHFFFAOYSA-N
CN(c1ccccc1)S(=O)(=O)c1cccc(C(=O)N2CCN(C(=O)Cc3ccc(F)cc3)CC2)c1,KDSHDUKPKXKQFE-UHFFFAOYSA-N
Nc1ccc(-c2cccs2)cc1NC(=O)c1ccc(N2CCC3(CCCC3O)CC2)nc1,DVGFVGFAANTCRO-UHFFFAOYSA-N
C[C@@H]1CN(c2nnc(C(F)(F)F)o2)CCN1c1ncc(OCc2ccc(S(C)(=O)=O)cc2)cn1,OKBIYBZBOXQZAS-CYBMUJFWSA-N
Cc1nc2cnc(Oc3ccc(F)c4cccnc34)cc2c(=O)n1CC1CCCN(C(C)C)C1,CNHLUIVXXBPRHX-UHFFFAOYSA-N
CCN(CC)C1(CNC(=O)N2CCC(c3nc(-c4ccc5ccccc5n4)no3)CC2)CCCC1,CMRWSKARFINBQJ-UHFFFAOYSA-N
COc1cc(N2CCN(C(=O)C(C)N)CC2)ccc1Nc1ncc(Cl)c(-c2cnc3ccccn23)n1,RBHXOMJETACHEF-UHFFFAOYSA-N
COc1cc(N2CCN(CCS(C)(=O)=O)CC2)ccc1Nc1ncc(Cl)c(-c2cnc3ccccn23)n1,UCAMAKXQBMFBLP-UHFFFAOYSA-N
COc1cc(F)ccc1-c1cncc(NC2CCCOC2)c1,SZXFXYNPHQBHJH-UHFFFAOYSA-N
COCCC(NC(=O)C1(N)CCCN(c2ncnc3[nH]ccc23)C1)c1ccc(Cl)cc1,USKBNTMGIWHTLL-UHFFFAOYSA-N
CN1C(=O)C=CC2(C)C3CCC4(C)C(O)C(=Cc5cncnc5)CC4C3CCC12,GJFAJAHCWGSYHL-UHFFFAOYSA-N
N#Cc1ccc(C(=O)N2CCN(c3ccc(OC4CCN(C5CCC5)CC4)cc3)C(=O)C2)cc1,IFFOAHBQMKKYRJ-UHFFFAOYSA-N
Cc1nc2ccc(Oc3ccc(F)c4cccnc34)nc2c(=O)n1CC1CCCN(C(C)C)C1,GLVRFLRDWCHDAD-UHFFFAOYSA-N
O=C(NC1CCN(C2CCc3cc4c(cc32)OCO4)CC1)c1cc(=O)c2cc(F)ccc2o1,BMVVLXNEZZJMOQ-UHFFFAOYSA-N
O=C([C@H]1CNCC[C@@]12OCc1cc(F)c(F)cc12)N(Cc1ccc(Cl)cc1Cl)C1CC1,UWRLQDKZLAIUGI-JPYJTQIMSA-N
CN1CCCC1COc1ccc(-n2ccc(OCc3ccccc3)cc2=O)cc1,JTXZPQNLRJKZDT-UHFFFAOYSA-N
O=C(c1ccc(-c2ccc3c(c2)CCN(CCN2CCCC2)C3=O)cc1Cl)N1CCCC1,TYGMGAZPXWLANI-UHFFFAOYSA-N
CNC(=O)N1CCN(Cc2ccnc(Nc3ncc(C#N)s3)c2)CC1,NIQLDGOLJPELPM-UHFFFAOYSA-N
CN(C(=O)c1ccccc1Oc1ccccc1)C1CCNC1,SKAPWNQXRANDFK-UHFFFAOYSA-N
Cc1ccc(OC[C@H](O)[C@H](C)NC(C)C)c2c1CCC2,VFIDUCMKNJIJTO-BBRMVZONSA-N
Cc1cccc(COC(=O)N2CCC(CNc3ncccn3)CC2)c1,PYDQZBCLRFOBEW-UHFFFAOYSA-N
Cc1ccccc1C1CCN(C[C@@H]2CCc3cccnc3[C@@H](O)C2)CC1C,OASYXJZGABKMRD-IMLZRQKTSA-N
COc1cccc(-c2cccc(C3(C)N=C(N)CS3)c2)c1,HQOFZPLMGHLAJL-UHFFFAOYSA-N
CC(C)(C)c1cc(NC(=O)c2cnc3cc(Oc4ncnc5c4CNC5)ccn23)no1,RSXZESXUOUPFCK-UHFFFAOYSA-N
NC(=O)C(F)(F)CCOc1ccc2ncc(F)c(CCC34CCC(NCc5ccc6c(n5)NC(=O)CO6)(CC3)CO4)c2n1,ATPGZRKICBQLSQ-UHFFFAOYSA-N
OC(COc1ccc(C(F)(F)F)cc1)CN1CCN(Cc2ccc(Cl)c(Cl)c2)CC1,ZBFPUQHQISPHIK-UHFFFAOYSA-N
CCN1CCC(N(C(=O)NCc2ccc(F)cc2)c2ccc(Cl)cn2)CC1,HVPUGUKUEQHDMX-UHFFFAOYSA-N
COCCOCC#Cc1cc(-c2n[nH]c3c2Cc2cc(CN4CCN(C)CC4)ccc2-3)cs1,RCYHOLUDUHCVPD-UHFFFAOYSA-N
COCCOCC#Cc1cc(C2N=NC3=C2Cc2cc(CN4CCN(C)CC4)ccc23)cs1,XOJGVMOCJXHBMM-UHFFFAOYSA-N
COCCOCC#Cc1cc(C2N=NC3=C2Cc2ccc(CN4CCN(C)CC4)cc23)cs1,NBUWUTAUHCIKAE-UHFFFAOYSA-N
O=C(CCN1CCCCC1)Nc1ccc(CN2CCC(NC(=O)c3cc(=O)c4ccc(F)cc4o3)CC2)cc1F,PXIGCJZSDMJLTL-UHFFFAOYSA-N
Fc1ccc(C(Cc2ccccc2OC(F)F)N2CCNCC2)cc1,IAMMWWXBTYJBCX-UHFFFAOYSA-N
C=CCOc1cc(F)c(F)cc1C1CC1CN,RNMADLUWJVACLJ-UHFFFAOYSA-N
CCOC(=O)C1CCC(N2CC(NC(=O)CNc3n[nH]c4ccc(C(F)(F)F)cc34)C2)CC1,BFNOLBZMRSIRMC-UHFFFAOYSA-N
CN1CCN(c2ccc3nc(-c4ccccc4)c(-c4ccc(CN5CCC(c6nnc(-c7ccccn7)[nH]6)CC5)cc4)nc3n2)CC1,VFWIKSAVDMFGRU-UHFFFAOYSA-N
COc1cc(C2CCNCC2)ccc1Nc1ncc(Cl)c(-c2cnc3ccccn23)n1,GOPIWDNWGISYQK-UHFFFAOYSA-N
COc1cc(N2CCN(CC(C)O)CC2)ccc1Nc1ncc2ccc(-c3ccccc3N(C)S(C)(=O)=O)n2n1,PYEVUJXYLLDVLP-UHFFFAOYSA-N
COc1ccc(CCN2C(=O)N(NS(C)(=O)=O)CC2c2ccc(C(F)(F)F)cc2)cc1,DWJWXWBJERBHCG-UHFFFAOYSA-N
N#Cc1ccc2cc1Oc1ccc3c(c1)[C@@H](CCO3)N1CC[C@H](NCc3cncn3C2)C1=O,OBKQMZCTGOCMFK-FCHUYYIVSA-N
Cc1cc(-n2cnnn2)ncc1CC(=O)N1CCN(CCc2ccc3c(c2C)COC3=O)CC1,ZDJAHPMWNYHRRX-UHFFFAOYSA-N
Cc1[nH]c2ccccc2c1CC1CCCCN1Cc1ccc(/C=C/C(=O)NO)cc1,JWGSDBMJBSBRAV-BUHFOSPRSA-N
Nc1ccc(-c2cccs2)cc1NC(=O)c1ccc(N2CCC3(CC2)NC(=O)NC3=O)nc1,PLMLXVWSKONFFN-UHFFFAOYSA-N
CN1C[C@@H]2C[C@H]1CN2c1cnc(-c2ccc3cc[nH]c3c2)cn1,IIYJKDRXCXLZDR-GJZGRUSLSA-N
C[C@@H]1COCCN1c1nc(-c2cncc3[nH]ccc23)cc2c1ncn2[C@H](C)S(C)(=O)=O,SSPHMGCXSJLCMP-KGLIPLIRSA-N
CC(=O)NC1CCN(CCc2ccc(Oc3nc4ccccc4s3)cc2)CC1,PSVCSILLBNBXNX-UHFFFAOYSA-N
Cc1cncc(-c2c(C)c(CNC3CCCC3)nn2-c2ncccc2Cl)c1,ATNVLHUUAGRLAR-UHFFFAOYSA-N
CS(=O)(=O)c1nc(-c2ccccc2Cl)c2c(n1)N(c1c(Cl)cccc1Cl)C(=O)NC2,LDJYQPLHXNCUPI-UHFFFAOYSA-N
Cc1cc(CN(C)C)ccc1C(=O)Cn1ncc(OCc2ccc(Br)cn2)cc1=O,INGZNLDLRVUFIB-UHFFFAOYSA-N
COC[C@H](C)COCc1ccc([C@]2(O)CCNC[C@@H]2c2ccc(-c3ccccc3CCNC(C)=O)cc2C)cc1,QUFANDXAWBYANX-CZWAGNMGSA-N
COc1c(C(C)=O)c(O)c(OCc2ccc(Br)cc2)c2occc12,JVIQXYQBYHGBQA-UHFFFAOYSA-N
COc1c(C(C)(C)C)cc(C(=O)N2CCN(C(=O)CCCCC(c3ccc(F)cc3)c3ccc(F)cc3)CC2)cc1C(C)(C)C,IKXBGIDOAZUISA-UHFFFAOYSA-N
COc1ccc([C@@H](C)N[C@@H]2CC[C@@H](C(=O)N3CCC(C(=O)N4CCCCC4)(c4ccccc4)CC3)C(C)(C)C2)cc1,NWYSTKOQSNEIDT-KHMDJKJYSA-N
COc1cccc(-c2cccc(C3(C)CSCC(N)=N3)c2)c1,KTKIYDOZUNZLBC-UHFFFAOYSA-N
Fc1ccc(CC2(c3ccc4[nH]ccc4c3)CCNC2)cc1,RBNFIIOAQFISLC-UHFFFAOYSA-N
O=c1cc(OCc2ccc(F)cc2)ccn1-c1ccc(OCCN2CCCC2)cc1,ANCFKYJMXNMYNZ-UHFFFAOYSA-N
CC1(c2cccc(-c3cncnc3)c2)N=C(N)c2c(F)cccc2O1,ASMXERROSSALJP-UHFFFAOYSA-N
CC(C)=CCn1c(N2CCCC(N)C2)c(C#N)c2c1c(=O)n(Cc1nccc3ccccc13)c(=O)n2C,HGHVKBWSAOTJGC-UHFFFAOYSA-N
O=c1cc(OCc2ccccc2)ccn1-c1ccc2c(cnn2CCN2CC[C@H](O)C2)c1,DZPCZIBGZIYEKK-QFIPXVFZSA-N
O=C(C1CCN(c2cccc(C(F)(F)F)c2)CC1)N1CCC(NC2CCC(O)(c3ccc(-c4ncccn4)cn3)CC2)C1,CMYRRCQABXNUHE-UHFFFAOYSA-N
CS(=O)(=O)c1ccc(-c2noc(C3CCN(C(=O)NC4CC4c4ccccc4)CC3)n2)cc1,PPZAIZWNHZKGPM-UHFFFAOYSA-N
Cc1cn(-c2ccc(-c3cn([C@@H]4CCc5c(F)cccc5N(CC(F)(F)F)C4=O)nn3)cc2)cn1,MFNXWKSZMSWLHM-JOCHJYFZSA-N
Cc1cn(-c2ccc(-c3cn([C@@H]4CCc5c(F)cccc5N(CC(F)(F)F)C4=O)nn3)c(F)c2)cn1,SSGASXGCLWSXML-JOCHJYFZSA-N
O=c1ccc(-c2ccc(OC3CCN(C4CCC4)CC3)nc2)n[nH]1,PNDGEZRNHBDFPU-UHFFFAOYSA-N
O=C1COc2ccc(CNC3CCN(CCN4C(=O)COc5ccc(F)cc54)CC3)nc2N1,YENDMGDQIBLVIY-UHFFFAOYSA-N
Cc1cccnc1CN1CCC2(CC1)C(=O)N(c1ccc(-n3cccn3)cc1)C(=O)N2c1cc(=O)[nH]cn1,LUCCLRBBVBPHOH-UHFFFAOYSA-N
CC(=O)c1ccc(-c2cccc(-n3cc(C(=O)NC(C)C)c(=O)c4cccnc43)c2)cc1,XBGUWPHCZXONHE-UHFFFAOYSA-N
O=C(c1cccc(S(=O)(=O)C2CCc3ccccc3C2)c1)N1CCO[C@H](c2ccc(F)cc2)C1,HPOUSNSHNPFEKM-AMVUTOCUSA-N
C[C@H](Cc1cc2c(c(C(N)=O)c1)N(CCCO)CC2)NCCOc1ccccc1OCC(F)(F)F,PNCPYILNMDWPEY-QGZVFWFLSA-N
CC(Oc1ccccc1CC1CC1)C1=NCCN1,SEKAQUSPSDPIAN-UHFFFAOYSA-N
CCCNS(=O)(=O)c1cc(C(=O)N2CCC(CCN3[C@@H]4CC[C@@H]3CC(n3c(C)nc5ccccc53)C4)(c3cccc(F)c3)CC2)c(Cl)cc1F,MQLLLGDBYOEXHC-FQLXRVMXSA-N
CC(=O)c1cccc(-c2ccc([C@H]3CN(C)C[C@@H]3NS(=O)(=O)C(C)C)cc2)c1,XASZFPDUJYFCOJ-YADHBBJMSA-N
CN1C2CCC1CC(Nc1nc(-c3ccccc3Cl)c3c(n1)N(c1c(Cl)cccc1Cl)C(=O)NC3)C2,XAHLKCKBXNHXNT-UHFFFAOYSA-N
COC(=O)N(NC(=O)c1c(OC2CCN(C3CCOCC3)CC2)c(-c2ccccc2)nc2ccccc12)c1ccccc1,SUZFCPKCWBVLKR-UHFFFAOYSA-N
COc1ccc(NC(=O)c2ccc(C(=N)N(C)C)cc2)c(C(=O)Nc2ccc(Cl)cn2)c1,XHOLNRLADUSQLD-UHFFFAOYSA-N
COc1ccc(C2(O)CCC(N3CC(NC(=O)CNC(=O)c4cccc(C(F)(F)F)c4)C3)CC2)cc1,UARNPVFEWLAVGQ-UHFFFAOYSA-N
COC1COCCC1NC1CCC(C(=O)N2CCN(c3nncc(C(F)(F)F)n3)CC2)(C(C)C)C1,YLVNAYQFRWZYPH-UHFFFAOYSA-N
COc1cc(N2C(=O)N(c3ccc(-c4ccc(C(=O)N(C)C)cc4)cc3)C(=O)C23CCN(Cc2ncccc2C)CC3)ncn1,RDZUCMBSXVPKNU-UHFFFAOYSA-N
Cc1nc2ccccc2n1C1C[C@H]2CC[C@H](C1)N2CCC1(c2cccc(F)c2)CCN(C(=O)c2cc(NS(=O)(=O)C(C)C)c(F)cc2F)CC1,AYZQTNVKDVUKMD-FQLXRVMXSA-N
N#CCCCOc1ccc2ncc(F)c(CCC34CCC(NCc5ccc6c(n5)NC(=O)CO6)(CC3)CO4)c2n1,RGHWQSMOWWEXGJ-UHFFFAOYSA-N
NC(=O)C1CCN(Cc2ccc(Oc3nc4ncccc4s3)cc2)CC1,OXQZNSJFIPMIBE-UHFFFAOYSA-N
O=C(c1nnc(-c2ccccc2)o1)N1CC(Oc2ccc(CN3CC4(CCCO4)C3)cc2)C1,AGTGRRLYPSCMPU-UHFFFAOYSA-N
CN1C[C@@H]2C[C@H]1CN2c1ccc(-c2ccc3occc3c2)nn1,YAAICMUDFYIZAV-GJZGRUSLSA-N
Cc1ccncc1-c1noc(C2=CC3(CCN(CC4CCCO4)CC3)c3ccccc32)n1,FEEMPGWQPQWSEY-UHFFFAOYSA-N
COc1cc(CC(=O)N2CCOCC2)ccc1Nc1ncc(Cl)c(-c2cnc3ccccn23)n1,SNUYAPYTXROTFH-UHFFFAOYSA-N
NC1CN(c2ccc(-n3ccc(OCc4ccccc4)cc3=O)cn2)CC1c1cc(F)ccc1F,QJQHBMMHTBWFLJ-UHFFFAOYSA-N
N#Cc1cnc(Nc2cc(NC[C@H]3CNCCO3)c(-c3cccc(F)c3)cn2)cn1,ICHCXQHWTRNWIJ-QGZVFWFLSA-N
CN1C(=O)C(NC(=O)C(N)Cc2ccccc2)N=C(c2ccccc2)c2ccccc21,LPIIMXJXFCNIFF-UHFFFAOYSA-N
O=C(c1ccc(-c2ccc3c(c2)CCN(CCN2CCCC2)C3=O)cc1F)N1CCCC1,PSOYZSZZNCJMRX-UHFFFAOYSA-N
O=C(c1ccc(-c2ccc3c(c2)CCN(CCN2CCCC2)C3=O)cc1)N1CCCC1,RBZZHYUAZBYTMD-UHFFFAOYSA-N
COC(=O)c1ccc2ncc(F)c(CCC34CCC(NCc5ccc6c(n5)NC(=O)CO6)(CC3)CO4)c2n1,GUTOCTQLMMUUBN-UHFFFAOYSA-N
O=C(Cc1ccc(C(F)(F)F)cc1C(F)(F)F)N[C@@H]1N=C(c2ccccc2)c2ccccc2N(CC(F)(F)F)C1=O,VVCYJFVTVHMTBV-HSZRJFAPSA-N
Cc1cccc(N2CCN(CCCCCCN3CCN(c4ccccn4)CC3)CC2)c1,GXAJAEYMTGMWDK-UHFFFAOYSA-N
CCOC(=O)Nc1ccccc1[C@@H](c1ccc(C(=O)N(CC)CC)cc1)N1CCN(Cc2cscn2)CC1,QIUQYNYDAOLCOC-HHHXNRCGSA-N
Cc1[nH]nc(C(=O)NC2CC(C)(C)Oc3nc(-c4ccc(Cl)cc4Cl)c(-c4ccc(Cl)cc4)cc32)c1C,SXPIENJWEFLRFA-UHFFFAOYSA-N
COc1ccc(CCN2C(=O)N(NS(C)(=O)=O)CC2c2ccc(Cl)cc2)cc1,GENWAOXOZDZWRT-UHFFFAOYSA-N
COc1ccc(C2(O)CCC(N3CC(NC(=O)CNc4noc5ccc(C(F)(F)F)cc45)C3)CC2)cn1,BFZNAJFROHFAOZ-UHFFFAOYSA-N
Fc1cnc2nc(N3CCN4CCC3CC4)oc2c1,ZLUOOMMZUAJVNO-UHFFFAOYSA-N
Cc1cccc(N2CCN(CCCNC(=O)c3nc(C)n(-c4ccc5c(c4)OCCO5)c3C)CC2)c1C,PXEUWAFHVKNLLD-UHFFFAOYSA-N
O=C(N[C@@H]1CC[C@@H](c2cccc(F)c2F)Cn2c(CC(F)(F)F)cnc21)N1CCC2(CC1)C(=O)Nc1ncccc12,ULCGVMPPRBYWMX-IIBYNOLFSA-N
Nc1ccc(-c2cccs2)cc1NC(=O)c1ccc(N2CCC3(CC2)CNC(=O)C3)nc1,UOGVQPFUBRCCIE-UHFFFAOYSA-N
COc1cc(F)ccc1-c1cncc(C2CCCN2)c1,VZBXSRQRMPXTGG-UHFFFAOYSA-N
CN(CCOCc1ccc(F)cc1)C(=O)c1cccc(S(=O)(=O)N2CCc3ccccc3C2)c1,VKTKASGXLLSXMD-UHFFFAOYSA-N
Cc1cccc(C)c1OCC(=O)N[C@H](Cc1ccccc1)[C@H](O)C[C@@H](Cc1ccccc1)NC(=O)[C@@H](C(C)C)N1CCCNC1=O,KJHKTHWMRKYKJE-UKNNOAMWSA-N
C[C@H]([C@H](O)c1ccc2c(c1)CCC(=O)N2)N1CCC(O)(c2ccc(F)cc2)CC1,FDCWDCYSJSNMNL-QRQCRPRQSA-N
C[C@@H]1Cc2c(ncnc2Oc2ccc3ccn(C(=O)Nc4cc(C5(C(F)(F)F)CC5)on4)c3c2)CN1,DGXSRGYPTXLONO-CYBMUJFWSA-N
Cc1cccc(C)c1OCC(=O)N[C@@H](Cc1ccccc1)[C@@H](O)C[C@H](Cc1ccccc1)NC(=O)C(C(C)C)N1CCCNC1=O,KJHKTHWMRKYKJE-QZKHDZGUSA-N
Cc1nc2ccccc2c(=O)n1-c1ccc(OCCCN2CCCCC2)cc1,SNAHQQBXZGIQLV-UHFFFAOYSA-N
Cc1cc2n(n1)C(N)=N[C@]2(c1ccccc1)c1cccc(-c2cncnc2)c1,WTAXLYVCTICPEP-JOCHJYFZSA-N
CN(C)[C@@H]1CCN(c2ccc(Cl)c(Cl)c2)c2ccccc21,UEPBVWIBDNMJPA-MRXNPFEDSA-N
Cc1cc(CN(C)C)ccc1OC1CN(C(=O)c2nnc(-c3ccccc3)o2)C1,JEDWHKAWYKJOTJ-UHFFFAOYSA-N
COc1ccc(-c2nc(COc3cccc(CN(CC(=O)O)C(=O)Oc4ccc(C)cc4)c3)c(C)o2)cc1,FFHBRHCAYNKEBM-UHFFFAOYSA-N
Cn1cc(-c2cnc(Nc3cnc(C#N)cn3)cc2NC[C@H]2CNCCO2)cn1,HGYKCQUYMKJVQI-OAHLLOKOSA-N
CC(=O)Nc1ccc2ccn(-c3cc(NC4CC4)n4ncc(C#N)c4n3)c2c1,DVDLZLUKYIFIOR-UHFFFAOYSA-N
NC(=O)c1cnc(N[C@@H]2CCCC[C@@H]2N)nc1Nc1cccc(-n2nccn2)c1,TXGKRVFSSHPBAJ-JKSUJKDBSA-N
CN(O)C(=O)c1cc2c(CN3CCCC3C(N)=O)cn(Cc3ccc(F)cc3)c2cn1,XGYYVDZJWSDWDE-UHFFFAOYSA-N
C[C@H]([C@@H](O)c1ccc2c(c1)CCC(=O)N2)N1CCC(O)(c2ccc(F)cc2)CC1,FDCWDCYSJSNMNL-IVZQSRNASA-N
Cc1nc2n(c(=O)c1CCN1CCC(c3noc4cc(F)ccc34)CC1)CCCC2,RAPZEAPATHNIPO-UHFFFAOYSA-N
COc1cccc(F)c1CC(c1ccccc1)N1CCNCC1,FWSGTPZWDAUURJ-UHFFFAOYSA-N
CC(C)[C@H](N)C(=O)N1CC(c2cc(F)ccc2F)=C[C@H]1c1cccc(O)c1,PEUBMPVLEUTSNQ-PMACEKPBSA-N
C[C@@H]1C[C@H](O[C@H](C)c2cc(C(F)(F)F)cc(C(F)(F)F)c2)[C@@H](c2ccc(F)cc2)CC(=O)N1,JUCZGNXHCDAERA-RDPGKOORSA-N
Fc1ccc2cc(CCN3CCNCC3)ccc2c1,AVSJNVNTDDYDEP-UHFFFAOYSA-N
CC(=O)Nc1ccc(-c2cc3sc(N4CCC(N5CCCCC5)CC4)nc3cn2)cn1,CJMZBKHNNKVAOE-UHFFFAOYSA-N
CCn1cc(C2(c3cccc(C#CC4CC4)c3)N=C(N)c3c(F)cccc32)cc(C)c1=O,MTNHQSSEAULFMW-UHFFFAOYSA-N
CCN1CCN(c2cc3[nH]c(C(=O)C4(C)CCC(=O)CC4)nc3cc2Cl)CC1,SYPUQPMFIUFKOF-UHFFFAOYSA-N
CCOC(=O)COc1ccc2ncc(F)c(CCC34CCC(NCc5ccc6c(n5)NC(=O)CO6)(CC3)CO4)c2n1,OVFYQUXTBGMJAZ-UHFFFAOYSA-N
CN1CC2C(C1)C2CN(Cc1ccc(F)c(Cl)c1)C(=O)c1cn(C)cn1,KYLOBHXXQOZRKK-UHFFFAOYSA-N
CNc1nc(NCCCN(C)C)c2sc(-c3ccccc3)cc2n1,NMPLWZQDWJTUPK-UHFFFAOYSA-N
COc1ccc(CN2CCC(NC(=O)C3=CC(=O)c4ccc(F)cc4C3)CC2)cc1F,UINMCFJOMQKRPH-UHFFFAOYSA-N
COc1ccc(-c2nnc(C(=O)N3CC(Oc4ccc(CN5CC(OC)C5)cc4)C3)o2)cc1,JHHMLOGRXQPDON-UHFFFAOYSA-N
CNC(=O)c1ccc(-c2ccc(N3C(=O)N(c4cc(OC)ncn4)C4(CCN(Cc5ncccc5C)CC4)C3=O)cc2)cc1,MRIBBXXALNMJDD-UHFFFAOYSA-N
O=C(NC1CCN(Cc2ccc(OCCCN3C(=O)CSC3=O)c(F)c2)CC1)c1cc(=O)c2ccc(F)cc2o1,PXPSNIUEMVGLPF-UHFFFAOYSA-N
Nc1cncc(Nc2ccc(Oc3ccc(OC(F)(F)F)cc3)cc2)n1,YBPKUYHMTYRITD-UHFFFAOYSA-N
Cc1nc(-n2cnnn2)ccc1CC(=O)N1CCN(CCc2ccc3c(c2C)COC3=O)CC1,IOEXNGQPLLKQCN-UHFFFAOYSA-N
O=c1cc(OCc2ccccc2)ccn1-c1ccc2c(cnn2CC2=NCCN2)c1,VAXDISKYVOZCHP-UHFFFAOYSA-N
COc1ccc(CN2CCC(NC(=O)c3cc(=O)c4ccc(F)cc4o3)CC2)cc1F,NKKHUNXEXXFYQF-UHFFFAOYSA-N
CC(C)[C@H](N)C(=O)N1CC(c2cc(F)ccc2F)=C[C@@H]1c1cccc(O)c1,PEUBMPVLEUTSNQ-UXHICEINSA-N
COc1ccncc1-c1[nH]c2ccccc2c1CCNCc1ccc(C=CC(=O)NO)cc1,XRYFNEGYEABDIE-UHFFFAOYSA-N
CCOc1ccc(NS(=O)(=O)c2cccc(C(=O)N(C)Cc3nc4ccccc4s3)c2)cc1,GHQOKQYRSPUTQP-UHFFFAOYSA-N
O=c1[nH]ccc2nc(-c3ccc(CN4CCC(c5nnc(-c6cnccn6)[nH]5)CC4)cc3)c(-c3ccccc3)cc12,GDHFXVDRDHDCCN-UHFFFAOYSA-N
CC1(C)CC(CN2CCC(F)(CNC(=O)c3cc(Cl)cc(Cl)c3)CC2)CCO1,DKNDOKIVCXTFHJ-UHFFFAOYSA-N
CCCCc1oc2ccccc2c1C(=O)c1cc(I)c(OCCNC(=O)CC)c(I)c1,ORUZQLUKTUXNQF-UHFFFAOYSA-N
CCCCCCCC[N+](CC)(CC)CC,JHNACYHGMDXEMK-UHFFFAOYSA-N
CCOc1cc2ncc(C(N)=O)c(Nc3cccc(Cl)c3Cl)c2cc1N1CCN(C)CC1,KOGCUICFFHZSOM-UHFFFAOYSA-N
CCOc1cc2ncc(C(N)=O)c(Nc3cccc(Cl)c3F)c2cc1N1CCN(C)CC1,VLGRXJVJJVSIPO-UHFFFAOYSA-N
COc1ccc(CCN2C(=O)N(NS(C)(=O)=O)CC2c2ccc(C3CC3)cc2)cc1,DGHURJYXAQLSSM-UHFFFAOYSA-N
COCCS(=O)(=O)N1CCN(c2ccc(Nc3nccc(-c4cnc(C)n4C(C)C)n3)cc2)CC1,PBZUWKJLMGWBDP-UHFFFAOYSA-N
